rush_adv_team1,rush_adv_team2,pass_adv_team1,pass_adv_team2,score_adv_team1,score_adv_team2,turnover_adv_team1,turnover_adv_team2,pred_rank_team1,pred_rank_team2,sos_team1,sos_team2,WinPct_team1,WinPct_team2,week,label
-57.0,-76.0,56.0,-93.0,0.0,-25.0,0.0,-2.0,-8.5,7.6,-8.5,-7.2,33.3,33.3,4,0
-221.0,-60.0,92.0,38.0,-11.0,-4.0,0.0,-1.0,16.4,-2.0,-9.6,-2.0,46.2,46.2,4,1
-60.0,-221.0,38.0,92.0,-4.0,-11.0,-1.0,0.0,-2.0,16.4,-2.0,-9.6,46.2,46.2,4,0
-200.0,-52.0,187.0,-12.5,-6.0,-23.5,1.5,0.0,6.6,-13.6,-5.6,-8.2,61.5,41.7,4,1
-52.0,-200.0,-12.5,187.0,-23.5,-6.0,0.0,1.5,-13.6,6.6,-8.2,-5.6,41.7,61.5,4,0
89.5,-66.5,-23.0,-44.5,22.0,-5.5,1.0,0.0,17.3,-3.7,-12.6,-2.7,41.7,84.6,4,1
-66.5,89.5,-44.5,-23.0,-5.5,22.0,0.0,1.0,-3.7,17.3,-2.7,-12.6,84.6,41.7,4,0
94.0,14.0,-12.0,-26.0,9.5,0.0,-0.5,-2.5,5.0,-9.7,-15.6,-12.5,53.9,25.0,5,1
14.0,94.0,-26.0,-12.0,0.0,9.5,-2.5,-0.5,-9.7,5.0,-12.5,-15.6,25.0,53.9,5,0
40.5,207.0,114.5,-4.5,19.0,25.0,0.5,-2.5,5.3,6.4,-11.7,-5.8,41.7,33.3,5,1
207.0,40.5,-4.5,114.5,25.0,19.0,-2.5,0.5,6.4,5.3,-5.8,-11.7,33.3,41.7,5,0
14.299999999999997,-16.69999999999999,140.0,-17.30000000000001,2.8000000000000007,6.0,-2.2,0.5,-6.4,4.9,-13.7,-1.3,41.7,85.7,5,1
-16.69999999999999,14.299999999999997,-17.30000000000001,140.0,6.0,2.8000000000000007,0.5,-2.2,4.9,-6.4,-1.3,-13.7,85.7,41.7,5,0
101.5,-14.5,57.69999999999999,26.19999999999999,28.799999999999997,7.699999999999999,-1.5,-1.5,25.2,8.8,8.4,-1.6,69.2,53.9,5,1
-14.5,101.5,26.19999999999999,57.69999999999999,7.699999999999999,28.799999999999997,-1.5,-1.5,8.8,25.2,-1.6,8.4,53.9,69.2,5,0
-16.0,86.69999999999999,156.0,-30.0,10.0,7.799999999999997,-2.3,1.5,-1.9,12.5,-2.3,-7.8,78.6,92.9,5,1
86.69999999999999,-16.0,-30.0,156.0,7.799999999999997,10.0,1.5,-2.3,12.5,-1.9,-7.8,-2.3,92.9,78.6,5,0
6.0,41.0,-98.0,92.5,-9.5,-2.5,1.0,1.5,12.5,-6.5,5.6,-7.4,41.7,76.9,5,1
41.0,6.0,92.5,-98.0,-2.5,-9.5,1.5,1.0,-6.5,12.5,-7.4,5.6,76.9,41.7,5,0
-301.5,-172.5,43.5,86.0,-24.5,-2.5,-0.5,0.5,-9.3,-5.7,-5.7,-3.2,69.2,25.0,5,1
-172.5,-301.5,86.0,43.5,-2.5,-24.5,0.5,-0.5,-5.7,-9.3,-3.2,-5.7,25.0,69.2,5,0
59.0,129.0,64.0,18.0,20.0,34.0,0.0,-3.0,5.6,7.2,-23.4,3.2,33.3,33.3,5,1
129.0,59.0,18.0,64.0,34.0,20.0,-3.0,0.0,7.2,5.6,3.2,-23.4,33.3,33.3,5,0
-26.0,67.30000000000001,121.0,57.39999999999998,4.700000000000003,7.699999999999999,0.0,2.4000000000000004,24.1,-6.4,9.3,4.8,71.4,53.9,5,1
67.30000000000001,-26.0,57.39999999999998,121.0,7.699999999999999,4.700000000000003,2.4000000000000004,0.0,-6.4,24.1,4.8,9.3,53.9,71.4,5,0
94.19999999999999,102.69999999999999,-78.80000000000001,72.0,2.5,20.799999999999997,0.30000000000000004,-2.2,10.4,3.0,-6.1,-1.6,69.2,46.2,5,1
102.69999999999999,94.19999999999999,72.0,-78.80000000000001,20.799999999999997,2.5,-2.2,0.30000000000000004,3.0,10.4,-1.6,-6.1,46.2,69.2,5,0
35.0,-68.0,-110.0,-66.0,6.5,-3.0,0.5,-1.0,8.1,4.3,9.6,-1.5,61.5,33.3,5,1
-68.0,35.0,-66.0,-110.0,-3.0,6.5,-1.0,0.5,4.3,8.1,-1.5,9.6,33.3,61.5,5,0
60.5,210.5,-6.0,-23.0,11.5,32.5,0.5,-0.5,11.4,17.8,3.1,0.0,78.6,16.7,5,1
210.5,60.5,-23.0,-6.0,32.5,11.5,-0.5,0.5,17.8,11.4,0.0,3.1,16.7,78.6,5,0
-65.0,-28.0,-58.0,-274.0,-39.5,-49.0,4.0,3.0,-22.1,-25.0,-17.0,-15.8,25.0,41.7,5,1
-28.0,-65.0,-274.0,-58.0,-49.0,-39.5,3.0,4.0,-25.0,-22.1,-15.8,-17.0,41.7,25.0,5,0
389.5,-19.0,-248.0,16.5,-5.0,-24.5,0.5,2.5,5.7,-3.1,-2.2,2.3,53.9,53.9,5,1
-19.0,389.5,16.5,-248.0,-24.5,-5.0,2.5,0.5,-3.1,5.7,2.3,-2.2,53.9,53.9,5,0
-282.0,-103.5,124.5,-273.5,-13.5,-26.0,-1.0,1.0,3.7,-14.1,9.6,-10.1,84.6,61.5,5,1
-103.5,-282.0,-273.5,124.5,-26.0,-13.5,1.0,-1.0,-14.1,3.7,-10.1,9.6,61.5,84.6,5,0
-119.5,-111.5,-76.5,89.0,-32.5,-1.0,1.0,2.0,-11.4,-16.8,-0.8,-10.5,41.7,71.4,5,1
-111.5,-119.5,89.0,-76.5,-1.0,-32.5,2.0,1.0,-16.8,-11.4,-10.5,-0.8,71.4,41.7,5,0
-70.69999999999999,8.799999999999997,95.19999999999999,-272.0,-4.200000000000003,-35.2,0.30000000000000004,-0.8,12.0,-18.0,10.6,-10.6,69.2,0.0,5,1
8.799999999999997,-70.69999999999999,-272.0,95.19999999999999,-35.2,-4.200000000000003,-0.8,0.30000000000000004,-18.0,12.0,-10.6,10.6,0.0,69.2,5,0
69.60000000000002,90.7,-46.30000000000001,161.0,13.000000000000004,21.000000000000004,-1.0000000000000002,-0.30000000000000004,16.1,4.7,1.3,0.8,61.5,8.3,5,1
90.7,69.60000000000002,161.0,-46.30000000000001,21.000000000000004,13.000000000000004,-0.30000000000000004,-1.0000000000000002,4.7,16.1,0.8,1.3,8.3,61.5,5,0
-187.7,-59.5,-106.19999999999999,0.5,-29.0,-19.8,-0.5,0.30000000000000004,-7.3,-19.6,6.5,-11.1,25.0,53.9,5,1
-59.5,-187.7,0.5,-106.19999999999999,-19.8,-29.0,0.30000000000000004,-0.5,-19.6,-7.3,-11.1,6.5,53.9,25.0,5,0
175.0,-19.0,-100.0,-1.5,6.0,-2.5,0.5,1.0,5.6,-7.4,-5.0,-7.0,76.9,41.7,5,1
-19.0,175.0,-1.5,-100.0,-2.5,6.0,1.0,0.5,-7.4,5.6,-7.0,-5.0,41.7,76.9,5,0
40.69999999999999,-0.8000000000000114,-9.0,-114.69999999999999,8.7,-19.5,1.7999999999999998,0.30000000000000004,-0.2,-3.5,-0.6,-6.9,53.9,53.9,5,1
-0.8000000000000114,40.69999999999999,-114.69999999999999,-9.0,-19.5,8.7,0.30000000000000004,1.7999999999999998,-3.5,-0.2,-6.9,-0.6,53.9,53.9,5,0
-93.0,250.7,-191.8,-83.69999999999999,-30.700000000000003,18.0,1.3,0.0,-10.2,-0.7,-13.4,1.8,41.7,25.0,5,1
250.7,-93.0,-83.69999999999999,-191.8,18.0,-30.700000000000003,0.0,1.3,-0.7,-10.2,1.8,-13.4,25.0,41.7,5,0
-56.5,-26.0,282.0,-72.5,8.5,-20.5,1.0,1.5,4.8,17.1,-6.5,25.2,46.2,16.7,5,1
-26.0,-56.5,-72.5,282.0,-20.5,8.5,1.5,1.0,17.1,4.8,25.2,-6.5,16.7,46.2,5,0
-107.0,84.0,150.0,-159.0,-14.0,-12.0,1.0,0.0,-11.4,-14.4,-7.9,-17.4,46.2,25.0,5,1
84.0,-107.0,-159.0,150.0,-12.0,-14.0,0.0,1.0,-14.4,-11.4,-17.4,-7.9,25.0,46.2,5,0
239.2,103.80000000000001,51.30000000000001,5.199999999999989,27.0,12.8,0.7,0.5,13.5,3.5,0.0,-10.9,87.5,41.7,5,1
103.80000000000001,239.2,5.199999999999989,51.30000000000001,12.8,27.0,0.5,0.7,3.5,13.5,-10.9,0.0,41.7,87.5,5,0
37.5,-65.5,89.0,-55.5,21.5,-17.0,-1.0,1.0,-5.0,-8.4,-10.9,-11.7,78.6,41.7,5,1
-65.5,37.5,-55.5,89.0,-17.0,21.5,1.0,-1.0,-8.4,-5.0,-11.7,-10.9,41.7,78.6,5,0
120.0,230.3,6.699999999999989,-82.0,18.299999999999997,24.3,-0.7,-1.0,24.0,-9.6,12.7,-19.4,87.5,78.6,5,1
230.3,120.0,-82.0,6.699999999999989,24.3,18.299999999999997,-1.0,-0.7,-9.6,24.0,-19.4,12.7,78.6,87.5,5,0
-100.69999999999999,-41.5,269.2,89.7,22.200000000000003,2.6999999999999993,-0.19999999999999996,1.2,26.1,-4.7,14.4,-6.0,46.2,61.5,5,1
-41.5,-100.69999999999999,89.7,269.2,2.6999999999999993,22.200000000000003,1.2,-0.19999999999999996,-4.7,26.1,-6.0,14.4,61.5,46.2,5,0
86.3,54.0,44.0,70.60000000000002,27.7,28.3,-1.0,-1.0,21.7,6.1,-9.5,-5.8,81.3,61.5,5,1
54.0,86.3,70.60000000000002,44.0,28.3,27.7,-1.0,-1.0,6.1,21.7,-5.8,-9.5,61.5,81.3,5,0
35.5,59.0,-39.0,-117.0,-4.0,-5.5,-1.0,-1.0,5.0,2.6,0.7,1.1,25.0,41.7,5,1
59.0,35.5,-117.0,-39.0,-5.5,-4.0,-1.0,-1.0,2.6,5.0,1.1,0.7,41.7,25.0,5,0
-153.3,-13.300000000000011,56.30000000000001,-41.80000000000001,-13.2,0.6999999999999993,0.5,-0.2999999999999998,2.8,-7.6,0.9,-5.7,69.2,38.5,5,1
-13.300000000000011,-153.3,-41.80000000000001,56.30000000000001,0.6999999999999993,-13.2,-0.2999999999999998,0.5,-7.6,2.8,-5.7,0.9,38.5,69.2,5,0
67.30000000000001,-32.5,42.0,111.5,16.299999999999997,4.699999999999999,-1.0,0.30000000000000004,17.7,-1.0,7.2,-4.6,53.9,46.2,5,1
-32.5,67.30000000000001,111.5,42.0,4.699999999999999,16.299999999999997,0.30000000000000004,-1.0,-1.0,17.7,-4.6,7.2,46.2,53.9,5,0
-113.5,-79.5,128.5,20.5,2.0,-8.0,1.5,-1.0,-0.9,-4.2,-5.3,-8.8,78.6,61.5,5,1
-79.5,-113.5,20.5,128.5,-8.0,2.0,-1.0,1.5,-4.2,-0.9,-8.8,-5.3,61.5,78.6,5,0
-64.69999999999999,-86.60000000000001,-38.60000000000002,243.0,-4.0,25.700000000000003,-0.30000000000000004,0.7,15.9,7.4,9.7,-0.7,25.0,41.7,5,1
-86.60000000000001,-64.69999999999999,243.0,-38.60000000000002,25.700000000000003,-4.0,0.7,-0.30000000000000004,7.4,15.9,-0.7,9.7,41.7,25.0,5,0
-46.80000000000001,-271.8,67.69999999999999,164.7,3.0,-14.8,1.5,-1.5,6.9,-18.3,2.6,-13.7,76.9,16.7,5,1
-271.8,-46.80000000000001,164.7,67.69999999999999,-14.8,3.0,-1.5,1.5,-18.3,6.9,-13.7,2.6,16.7,76.9,5,0
85.5,51.0,29.0,-215.5,16.5,-26.0,-1.0,-3.0,3.7,4.4,-5.0,0.8,61.5,53.9,5,1
51.0,85.5,-215.5,29.0,-26.0,16.5,-3.0,-1.0,4.4,3.7,0.8,-5.0,53.9,61.5,5,0
95.19999999999999,86.19999999999999,62.19999999999999,168.8,24.7,32.5,0.5,-0.19999999999999996,17.8,23.6,0.4,-3.0,69.2,25.0,5,1
86.19999999999999,95.19999999999999,168.8,62.19999999999999,32.5,24.7,-0.19999999999999996,0.5,23.6,17.8,-3.0,0.4,25.0,69.2,5,0
-68.5,-24.0,377.0,-36.5,42.5,-16.5,-1.5,0.0,2.9,9.8,-11.6,0.3,61.5,33.3,5,1
-24.0,-68.5,-36.5,377.0,-16.5,42.5,0.0,-1.5,9.8,2.9,0.3,-11.6,33.3,61.5,5,0
-85.0,-43.5,-107.0,-81.0,-26.5,-17.0,1.0,1.0,-4.5,-13.6,-9.1,-10.4,33.3,33.3,5,1
-43.5,-85.0,-81.0,-107.0,-17.0,-26.5,1.0,1.0,-13.6,-4.5,-10.4,-9.1,33.3,33.3,5,0
26.5,93.5,-192.0,-265.0,-10.0,-25.5,0.0,-1.5,-4.9,0.2,-0.8,-3.7,64.3,85.7,5,1
93.5,26.5,-265.0,-192.0,-25.5,-10.0,-1.5,0.0,0.2,-4.9,-3.7,-0.8,85.7,64.3,5,0
-230.2,-202.2,-41.69999999999999,-57.19999999999999,-40.7,-39.8,1.5,2.3,-9.5,-19.5,-3.9,-10.1,33.3,53.9,5,1
-202.2,-230.2,-57.19999999999999,-41.69999999999999,-39.8,-40.7,2.3,1.5,-19.5,-9.5,-10.1,-3.9,53.9,33.3,5,0
95.0,19.0,55.5,-114.5,17.5,-0.5,-0.5,-0.5,10.8,-14.3,-3.6,-15.1,46.2,41.7,5,1
19.0,95.0,-114.5,55.5,-0.5,17.5,-0.5,-0.5,-14.3,10.8,-15.1,-3.6,41.7,46.2,5,0
51.5,34.0,20.5,-36.5,18.0,5.0,-1.5,-2.0,10.2,-0.5,-9.4,-6.3,33.3,45.5,5,1
34.0,51.5,-36.5,20.5,5.0,18.0,-2.0,-1.5,-0.5,10.2,-6.3,-9.4,45.5,33.3,5,0
-34.0,-7.0,88.0,84.5,36.0,12.0,-1.5,-0.5,19.1,5.9,-4.9,-8.5,46.2,69.2,5,1
-7.0,-34.0,84.5,88.0,12.0,36.0,-0.5,-1.5,5.9,19.1,-8.5,-4.9,69.2,46.2,5,0
-134.0,-36.0,140.0,20.0,15.5,-11.5,0.5,-1.0,6.6,-14.3,-11.1,-10.2,61.5,23.1,5,1
-36.0,-134.0,20.0,140.0,-11.5,15.5,-1.0,0.5,-14.3,6.6,-10.2,-11.1,23.1,61.5,5,0
59.0,-60.5,26.5,51.5,-3.5,3.0,-0.5,0.5,7.0,-16.5,-3.5,-16.5,46.2,41.7,5,1
-60.5,59.0,51.5,26.5,3.0,-3.5,0.5,-0.5,-16.5,7.0,-16.5,-3.5,41.7,46.2,5,0
-125.0,12.0,75.5,4.0,-13.0,14.5,-0.5,0.0,-4.4,-7.3,-11.2,-14.5,57.1,25.0,5,1
12.0,-125.0,4.0,75.5,14.5,-13.0,0.0,-0.5,-7.3,-4.4,-14.5,-11.2,25.0,57.1,5,0
-35.5,-26.0,-215.5,124.5,-37.5,-6.0,1.0,-2.5,-10.5,-13.5,-6.0,-13.7,25.0,41.7,5,1
-26.0,-35.5,124.5,-215.5,-6.0,-37.5,-2.5,1.0,-13.5,-10.5,-13.7,-6.0,41.7,25.0,5,0
-80.0,-44.5,-170.5,-168.5,-19.5,-42.0,1.5,2.0,-22.4,-14.1,-11.3,-13.9,61.5,69.2,5,1
-44.5,-80.0,-168.5,-170.5,-42.0,-19.5,2.0,1.5,-14.1,-22.4,-13.9,-11.3,69.2,61.5,5,0
89.69999999999999,35.7,-16.30000000000001,83.69999999999999,11.299999999999997,15.0,0.5,-1.2,10.4,0.7,4.4,-6.9,81.3,78.6,6,1
35.7,89.69999999999999,83.69999999999999,-16.30000000000001,15.0,11.299999999999997,-1.2,0.5,0.7,10.4,-6.9,4.4,78.6,81.3,6,0
46.7,135.3,15.0,-113.69999999999999,6.699999999999999,4.0,-1.7000000000000002,0.30000000000000004,-7.4,11.7,-11.1,-1.4,64.3,69.2,6,1
135.3,46.7,-113.69999999999999,15.0,4.0,6.699999999999999,0.30000000000000004,-1.7000000000000002,11.7,-7.4,-1.4,-11.1,69.2,64.3,6,0
-54.0,-15.400000000000006,-28.69999999999999,-26.600000000000023,1.3000000000000007,-4.399999999999999,1.3,0.0,-0.3,-6.8,-2.9,-4.1,53.9,76.9,6,1
-15.400000000000006,-54.0,-26.600000000000023,-28.69999999999999,-4.399999999999999,1.3000000000000007,0.0,1.3,-6.8,-0.3,-4.1,-2.9,76.9,53.9,6,0
-67.39999999999998,-164.7,-12.699999999999989,-70.60000000000001,-1.6999999999999993,-31.999999999999996,2.0,-0.2999999999999998,-3.3,-6.3,-3.4,-0.9,33.3,84.6,6,1
-164.7,-67.39999999999998,-70.60000000000001,-12.699999999999989,-31.999999999999996,-1.6999999999999993,-0.2999999999999998,2.0,-6.3,-3.3,-0.9,-3.4,84.6,33.3,6,0
-71.3,47.30000000000001,198.60000000000002,131.7,25.3,8.3,-1.5999999999999999,-1.0,8.6,17.0,-11.8,6.2,61.5,53.9,6,1
47.30000000000001,-71.3,131.7,198.60000000000002,8.3,25.3,-1.0,-1.5999999999999999,17.0,8.6,6.2,-11.8,53.9,61.5,6,0
-183.7,-151.60000000000002,-89.30000000000001,-89.69999999999999,-25.7,-28.299999999999997,-0.40000000000000036,0.0,-12.7,-19.6,-8.0,-10.0,33.3,53.9,6,1
-151.60000000000002,-183.7,-89.69999999999999,-89.30000000000001,-28.299999999999997,-25.7,0.0,-0.40000000000000036,-19.6,-12.7,-10.0,-8.0,53.9,33.3,6,0
180.2,-7.5,-13.0,229.0,20.0,20.5,-1.0,0.30000000000000004,31.0,-0.1,7.3,-9.9,69.2,76.9,6,1
-7.5,180.2,229.0,-13.0,20.5,20.0,0.30000000000000004,-1.0,-0.1,31.0,-9.9,7.3,76.9,69.2,6,0
9.800000000000011,-130.3,-26.19999999999999,147.3,2.0,-7.300000000000001,-2.0,-0.19999999999999996,3.7,-11.6,2.4,-9.6,53.9,25.0,6,1
-130.3,9.800000000000011,147.3,-26.19999999999999,-7.300000000000001,2.0,-0.19999999999999996,-2.0,-11.6,3.7,-9.6,2.4,25.0,53.9,6,0
54.60000000000002,166.3,-6.300000000000011,2.0,13.000000000000004,20.599999999999998,-0.30000000000000004,-1.2999999999999998,15.0,13.6,5.0,5.3,41.7,16.7,6,1
166.3,54.60000000000002,2.0,-6.300000000000011,20.599999999999998,13.000000000000004,-1.2999999999999998,-0.30000000000000004,13.6,15.0,5.3,5.0,16.7,41.7,6,0
-66.69999999999999,-223.3,-100.0,195.0,-20.7,-13.7,1.3,0.7,-4.8,-14.1,8.4,-12.9,53.9,33.3,6,1
-223.3,-66.69999999999999,195.0,-100.0,-13.7,-20.7,0.7,1.3,-14.1,-4.8,-12.9,8.4,33.3,53.9,6,0
-104.99999999999999,-117.69999999999999,-83.69999999999999,-92.30000000000001,-20.400000000000002,-21.0,-1.0,0.6000000000000001,-9.0,-18.7,-6.7,-8.0,69.2,0.0,6,1
-117.69999999999999,-104.99999999999999,-92.30000000000001,-83.69999999999999,-21.0,-20.400000000000002,0.6000000000000001,-1.0,-18.7,-9.0,-8.0,-6.7,0.0,69.2,6,0
45.5,152.5,-62.5,69.5,12.5,29.0,-2.5,-0.5,12.3,-0.3,-1.0,-9.6,33.3,84.6,6,1
152.5,45.5,69.5,-62.5,29.0,12.5,-0.5,-2.5,-0.3,12.3,-9.6,-1.0,84.6,33.3,6,0
136.7,180.3,-18.600000000000023,132.3,18.0,33.0,-0.3999999999999999,-0.7,23.6,12.6,8.0,-4.3,71.4,46.2,6,1
180.3,136.7,132.3,-18.600000000000023,33.0,18.0,-0.7,-0.3999999999999999,12.6,23.6,-4.3,8.0,46.2,71.4,6,0
-0.30000000000001137,9.0,42.39999999999998,50.39999999999998,-11.700000000000003,-1.0,1.5999999999999999,-0.9999999999999998,2.8,-13.7,-0.7,-11.8,61.5,41.7,6,1
9.0,-0.30000000000001137,50.39999999999998,42.39999999999998,-1.0,-11.700000000000003,-0.9999999999999998,1.5999999999999999,-13.7,2.8,-11.8,-0.7,41.7,61.5,6,0
-135.3,-112.39999999999999,59.69999999999999,-52.60000000000002,-0.3000000000000007,-12.7,1.2999999999999998,-0.7,7.7,1.8,8.1,0.8,61.5,53.9,6,1
-112.39999999999999,-135.3,-52.60000000000002,59.69999999999999,-12.7,-0.3000000000000007,-0.7,1.2999999999999998,1.8,7.7,0.8,8.1,53.9,61.5,6,0
20.0,-198.0,-3.0,57.39999999999998,-2.0,-16.700000000000003,0.30000000000000004,1.4000000000000001,-5.8,-9.1,-4.0,-3.8,25.0,25.0,6,1
-198.0,20.0,57.39999999999998,-3.0,-16.700000000000003,-2.0,1.4000000000000001,0.30000000000000004,-9.1,-5.8,-3.8,-4.0,25.0,25.0,6,0
-30.0,64.19999999999999,-9.300000000000011,32.5,1.0,7.799999999999997,0.30000000000000004,0.0,14.3,10.8,16.2,-2.7,16.7,33.3,6,1
64.19999999999999,-30.0,32.5,-9.300000000000011,7.799999999999997,1.0,0.0,0.30000000000000004,10.8,14.3,-2.7,16.2,33.3,16.7,6,0
-40.0,-99.5,-158.0,-66.30000000000001,-24.700000000000003,-27.5,-0.30000000000000004,1.2999999999999998,-2.3,-16.1,3.1,-8.2,46.2,23.1,6,1
-99.5,-40.0,-66.30000000000001,-158.0,-27.5,-24.700000000000003,1.2999999999999998,-0.30000000000000004,-16.1,-2.3,-8.2,3.1,23.1,46.2,6,0
-79.30000000000001,32.60000000000001,6.699999999999989,67.60000000000002,0.6000000000000014,15.600000000000001,0.0,0.0,16.2,3.2,7.5,-2.2,78.6,76.9,6,1
32.60000000000001,-79.30000000000001,67.60000000000002,6.699999999999989,15.600000000000001,0.6000000000000014,0.0,0.0,3.2,16.2,-2.2,7.5,76.9,78.6,6,0
285.5,36.5,-185.7,91.19999999999999,5.700000000000003,5.5,2.0,0.19999999999999996,5.8,1.6,-5.7,-0.3,53.9,46.2,6,1
36.5,285.5,91.19999999999999,-185.7,5.5,5.700000000000003,0.19999999999999996,2.0,1.6,5.8,-0.3,-5.7,46.2,53.9,6,0
-139.0,-93.60000000000001,79.69999999999999,-17.0,-10.700000000000003,2.0,0.9999999999999998,0.2999999999999998,7.4,-11.8,-0.1,-9.3,33.3,25.0,6,1
-93.60000000000001,-139.0,-17.0,79.69999999999999,2.0,-10.700000000000003,0.2999999999999998,0.9999999999999998,-11.8,7.4,-9.3,-0.1,25.0,33.3,6,0
-35.5,10.799999999999997,-74.80000000000001,156.2,-2.299999999999997,13.2,-0.30000000000000004,0.0,9.0,-2.0,-5.5,0.1,69.2,61.5,6,1
10.799999999999997,-35.5,156.2,-74.80000000000001,13.2,-2.299999999999997,0.0,-0.30000000000000004,-2.0,9.0,0.1,-5.5,61.5,69.2,6,0
-29.39999999999999,-3.299999999999997,18.600000000000023,3.3000000000000114,9.0,0.6999999999999993,-1.2999999999999998,-0.7,3.9,-10.4,-0.6,-11.5,33.3,41.7,6,1
-3.299999999999997,-29.39999999999999,3.3000000000000114,18.600000000000023,0.6999999999999993,9.0,-0.7,-1.2999999999999998,-10.4,3.9,-11.5,-0.6,41.7,33.3,6,0
-19.0,-59.0,-98.0,-69.69999999999999,-20.0,-13.0,0.7,0.0,-6.5,-14.8,-3.3,-12.4,38.5,53.9,6,1
-59.0,-19.0,-69.69999999999999,-98.0,-13.0,-20.0,0.0,0.7,-14.8,-6.5,-12.4,-3.3,53.9,38.5,6,0
80.69999999999999,-4.0,11.199999999999989,-124.0,5.0,-7.799999999999997,0.19999999999999996,0.5,-11.5,-22.2,-6.5,-17.3,41.7,46.2,6,1
-4.0,80.69999999999999,-124.0,11.199999999999989,-7.799999999999997,5.0,0.5,0.19999999999999996,-22.2,-11.5,-17.3,-6.5,46.2,41.7,6,0
-171.3,-50.7,95.30000000000001,-7.0,-7.699999999999999,1.3000000000000007,0.3999999999999999,0.7,-5.5,-5.7,-7.3,-2.2,76.9,41.7,6,1
-50.7,-171.3,-7.0,95.30000000000001,1.3000000000000007,-7.699999999999999,0.7,0.3999999999999999,-5.7,-5.5,-2.2,-7.3,41.7,76.9,6,0
93.5,40.30000000000001,7.0,-103.5,22.5,-6.5,-0.5,-0.30000000000000004,2.0,8.9,2.3,-11.6,33.3,61.5,6,1
40.30000000000001,93.5,-103.5,7.0,-6.5,22.5,-0.30000000000000004,-0.5,8.9,2.0,-11.6,2.3,61.5,33.3,6,0
41.39999999999998,39.60000000000001,-22.69999999999999,108.0,1.6999999999999993,10.600000000000001,1.0000000000000002,0.30000000000000004,1.6,7.5,-2.4,1.2,41.7,61.5,6,1
39.60000000000001,41.39999999999998,108.0,-22.69999999999999,10.600000000000001,1.6999999999999993,0.30000000000000004,1.0000000000000002,7.5,1.6,1.2,-2.4,61.5,41.7,6,0
112.0,233.0,-193.39999999999998,-79.69999999999999,-1.5999999999999943,19.299999999999997,-0.30000000000000004,-0.30000000000000004,4.7,-3.7,-6.3,-3.2,76.9,25.0,6,1
233.0,112.0,-79.69999999999999,-193.39999999999998,19.299999999999997,-1.5999999999999943,-0.30000000000000004,-0.30000000000000004,-3.7,4.7,-3.2,-6.3,25.0,76.9,6,0
-28.19999999999999,-96.5,-135.8,-228.8,-24.5,-26.3,-0.5,2.0,-8.6,-25.1,-9.0,-13.3,78.6,53.9,6,1
-96.5,-28.19999999999999,-228.8,-135.8,-26.3,-24.5,2.0,-0.5,-25.1,-8.6,-13.3,-9.0,53.9,78.6,6,0
48.80000000000001,67.0,-27.5,-174.5,-9.2,-5.199999999999999,2.0,0.0,-7.7,2.1,-8.9,1.6,41.7,41.7,6,1
67.0,48.80000000000001,-174.5,-27.5,-5.199999999999999,-9.2,0.0,2.0,2.1,-7.7,1.6,-8.9,41.7,41.7,6,0
-2.4000000000000057,88.60000000000001,67.30000000000001,-24.69999999999999,3.3999999999999986,4.699999999999999,-1.5999999999999999,0.7,7.6,-0.2,0.7,-8.0,46.2,76.9,6,1
88.60000000000001,-2.4000000000000057,-24.69999999999999,67.30000000000001,4.699999999999999,3.3999999999999986,0.7,-1.5999999999999999,-0.2,7.6,-8.0,0.7,76.9,46.2,6,0
8.0,32.5,148.7,-24.5,10.2,-20.200000000000003,1.2999999999999998,0.30000000000000004,-11.5,-2.3,-10.3,-8.9,46.2,8.3,6,1
32.5,8.0,-24.5,148.7,-20.200000000000003,10.2,0.30000000000000004,1.2999999999999998,-2.3,-11.5,-8.9,-10.3,8.3,46.2,6,0
108.19999999999999,-47.69999999999999,-95.30000000000001,11.600000000000023,13.299999999999997,5.399999999999999,-0.19999999999999996,-1.7000000000000002,16.3,-7.4,3.9,-11.1,87.5,64.3,6,1
-47.69999999999999,108.19999999999999,11.600000000000023,-95.30000000000001,5.399999999999999,13.299999999999997,-1.7000000000000002,-0.19999999999999996,-7.4,16.3,-11.1,3.9,64.3,87.5,6,0
31.399999999999977,-37.39999999999999,22.0,-58.60000000000002,9.0,-17.6,1.4,-0.39999999999999997,-4.5,-16.7,-10.0,-13.0,78.6,16.7,6,1
-37.39999999999999,31.399999999999977,-58.60000000000002,22.0,-17.6,9.0,-0.39999999999999997,1.4,-16.7,-4.5,-13.0,-10.0,16.7,78.6,6,0
77.30000000000001,-70.69999999999999,106.60000000000002,3.0,11.7,-5.0,0.30000000000000004,0.30000000000000004,23.2,-3.6,9.1,-4.2,87.5,53.9,6,1
-70.69999999999999,77.30000000000001,3.0,106.60000000000002,-5.0,11.7,0.30000000000000004,0.30000000000000004,-3.6,23.2,-4.2,9.1,53.9,87.5,6,0
-3.3000000000000114,8.700000000000003,115.80000000000001,215.3,10.200000000000003,15.5,-1.0,-0.7,19.6,5.4,4.9,-1.0,25.0,61.5,6,1
8.700000000000003,-3.3000000000000114,215.3,115.80000000000001,15.5,10.200000000000003,-0.7,-1.0,5.4,19.6,-1.0,4.9,61.5,25.0,6,0
