rush_adv_team1,rush_adv_team2,pass_adv_team1,pass_adv_team2,score_adv_team1,score_adv_team2,turnover_adv_team1,turnover_adv_team2,pred_rank_team1,pred_rank_team2,sos_team2,sos_team2,week,label
-5.300000000000011,3.0,123.19999999999999,-14.800000000000011,1.0,5.5,0.5999999999999999,0.19999999999999973,1.5,-13.2,-7.6,-10.3,12,1
3.0,-5.300000000000011,-14.800000000000011,123.19999999999999,5.5,1.0,0.19999999999999973,0.5999999999999999,-13.2,1.5,-10.3,-7.6,12,0
45.099999999999994,-68.30000000000001,-92.20000000000002,-42.099999999999994,-7.399999999999999,-12.7,-0.3999999999999999,1.0999999999999999,-9.9,-21.4,-9.7,-12.5,12,1
-68.30000000000001,45.099999999999994,-42.099999999999994,-92.20000000000002,-12.7,-7.399999999999999,1.0999999999999999,-0.3999999999999999,-21.4,-9.9,-12.5,-9.7,12,0
-68.0,11.099999999999994,22.599999999999994,-23.399999999999977,-10.0,5.199999999999999,0.30000000000000004,0.0,-15.7,-0.5,-10.1,-7.1,13,1
11.099999999999994,-68.0,-23.399999999999977,22.599999999999994,5.199999999999999,-10.0,0.0,0.30000000000000004,-0.5,-15.7,-7.1,-10.1,13,0
-68.1,-5.799999999999983,56.099999999999994,-62.49999999999997,0.6999999999999993,-6.100000000000001,-0.20000000000000007,-0.10000000000000009,-6.1,-11.0,-7.2,-9.4,13,1
-5.799999999999983,-68.1,-62.49999999999997,56.099999999999994,-6.100000000000001,0.6999999999999993,-0.10000000000000009,-0.20000000000000007,-11.0,-6.1,-9.4,-7.2,13,0
-22.099999999999994,30.599999999999994,-93.80000000000001,15.800000000000011,-5.0,-4.700000000000003,0.3999999999999999,0.0,-13.5,-6.0,-12.2,-5.7,13,1
30.599999999999994,-22.099999999999994,15.800000000000011,-93.80000000000001,-4.700000000000003,-5.0,0.0,0.3999999999999999,-6.0,-13.5,-5.7,-12.2,13,0
-8.800000000000011,71.69999999999999,-96.1,-75.80000000000001,-14.3,3.599999999999998,0.5,-0.20000000000000018,-10.8,-9.3,-9.2,-8.1,13,1
71.69999999999999,-8.800000000000011,-75.80000000000001,-96.1,3.599999999999998,-14.3,-0.20000000000000018,0.5,-9.3,-10.8,-8.1,-9.2,13,0
-24.400000000000006,-10.0,-66.0,5.400000000000006,-15.100000000000001,-3.5,1.2000000000000002,0.5999999999999999,-13.9,-7.6,-9.8,-7.4,13,1
-10.0,-24.400000000000006,5.400000000000006,-66.0,-3.5,-15.100000000000001,0.5999999999999999,1.2000000000000002,-7.6,-13.9,-7.4,-9.8,13,0
-30.099999999999994,-2.5,-39.5,145.29999999999998,-3.799999999999997,18.699999999999996,-0.3999999999999999,-0.10000000000000009,6.8,6.1,0.2,1.8,13,1
-2.5,-30.099999999999994,145.29999999999998,-39.5,18.699999999999996,-3.799999999999997,-0.10000000000000009,-0.3999999999999999,6.1,6.8,1.8,0.2,13,0
-41.599999999999994,-8.599999999999994,-39.10000000000002,-130.4,-8.899999999999999,-11.8,0.20000000000000018,-0.8999999999999999,-6.8,-20.3,-7.7,-12.6,13,1
-8.599999999999994,-41.599999999999994,-130.4,-39.10000000000002,-11.8,-8.899999999999999,-0.8999999999999999,0.20000000000000018,-20.3,-6.8,-12.6,-7.7,13,0
-102.50000000000001,-31.19999999999999,-47.39999999999998,-5.200000000000017,-16.900000000000002,-10.500000000000004,1.0,0.5,-6.7,-11.7,-3.5,-1.8,13,1
-31.19999999999999,-102.50000000000001,-5.200000000000017,-47.39999999999998,-10.500000000000004,-16.900000000000002,0.5,1.0,-11.7,-6.7,-1.8,-3.5,13,0
159.29999999999998,-18.799999999999997,-144.60000000000002,63.0,-1.3000000000000007,-0.9000000000000004,-0.19999999999999996,0.7,1.9,-20.8,-9.5,-12.4,13,1
-18.799999999999997,159.29999999999998,63.0,-144.60000000000002,-0.9000000000000004,-1.3000000000000007,0.7,-0.19999999999999996,-20.8,1.9,-12.4,-9.5,13,0
-29.599999999999994,-46.60000000000001,-2.6999999999999886,11.800000000000011,5.100000000000001,-11.600000000000001,-0.5,-0.10000000000000009,2.8,-9.2,-2.4,-3.8,13,1
-46.60000000000001,-29.599999999999994,11.800000000000011,-2.6999999999999886,-11.600000000000001,5.100000000000001,-0.10000000000000009,-0.5,-9.2,2.8,-3.8,-2.4,13,0
69.79999999999998,104.80000000000001,-9.900000000000006,-50.39999999999998,4.399999999999999,4.5,0.09999999999999987,-0.10000000000000009,7.5,14.0,6.6,5.6,13,1
104.80000000000001,69.79999999999998,-50.39999999999998,-9.900000000000006,4.5,4.399999999999999,-0.10000000000000009,0.09999999999999987,14.0,7.5,5.6,6.6,13,0
91.5,-22.099999999999994,-129.4,-102.0,-5.600000000000001,-9.599999999999998,-0.2999999999999998,0.5,-4.9,-15.1,-5.9,-10.8,13,1
-22.099999999999994,91.5,-102.0,-129.4,-9.599999999999998,-5.600000000000001,0.5,-0.2999999999999998,-15.1,-4.9,-10.8,-5.9,13,0
36.20000000000002,-42.099999999999994,-50.900000000000006,139.8,0.1999999999999993,7.699999999999999,-0.6000000000000001,0.3999999999999999,3.3,2.8,6.6,-7.7,13,1
-42.099999999999994,36.20000000000002,139.8,-50.900000000000006,7.699999999999999,0.1999999999999993,0.3999999999999999,-0.6000000000000001,2.8,3.3,-7.7,6.6,13,0
31.799999999999983,77.39999999999999,-45.5,-20.900000000000006,5.399999999999999,3.700000000000003,0.4,-0.30000000000000004,4.0,-10.8,-5.3,-10.9,13,1
77.39999999999999,31.799999999999983,-20.900000000000006,-45.5,3.700000000000003,5.399999999999999,-0.30000000000000004,0.4,-10.8,4.0,-10.9,-5.3,13,0
-136.89999999999998,-26.099999999999994,32.29999999999998,-57.599999999999994,-12.899999999999999,-10.8,0.10000000000000009,0.09999999999999987,-3.4,-3.8,0.3,4.7,13,1
-26.099999999999994,-136.89999999999998,-57.599999999999994,32.29999999999998,-10.8,-12.899999999999999,0.09999999999999987,0.10000000000000009,-3.8,-3.4,4.7,0.3,13,0
-135.7,-107.89999999999999,30.600000000000023,-6.100000000000023,-17.400000000000002,-13.5,0.10000000000000009,1.1999999999999997,-22.4,-16.8,-11.9,-11.6,13,1
-107.89999999999999,-135.7,-6.100000000000023,30.600000000000023,-13.5,-17.400000000000002,1.1999999999999997,0.10000000000000009,-16.8,-22.4,-11.6,-11.9,13,0
-99.30000000000001,-60.79999999999998,76.79999999999998,56.69999999999999,-0.1999999999999993,-2.3000000000000007,-0.19999999999999996,0.5999999999999999,7.6,-13.7,-0.2,-8.3,13,1
-60.79999999999998,-99.30000000000001,56.69999999999999,76.79999999999998,-2.3000000000000007,-0.1999999999999993,0.5999999999999999,-0.19999999999999996,-13.7,7.6,-8.3,-0.2,13,0
53.599999999999994,9.399999999999991,-24.099999999999994,-67.80000000000001,9.0,-2.6000000000000014,-0.19999999999999996,0.8,15.8,-10.2,6.2,-8.9,13,1
9.399999999999991,53.599999999999994,-67.80000000000001,-24.099999999999994,-2.6000000000000014,9.0,0.8,-0.19999999999999996,-10.2,15.8,-8.9,6.2,13,0
67.29999999999998,-1.5,27.099999999999994,61.0,9.8,7.599999999999998,-0.9000000000000001,0.20000000000000018,16.1,-3.3,7.4,-7.9,13,1
-1.5,67.29999999999998,61.0,27.099999999999994,7.599999999999998,9.8,0.20000000000000018,-0.9000000000000001,-3.3,16.1,-7.9,7.4,13,0
-47.400000000000006,-71.60000000000001,69.60000000000002,-40.900000000000006,1.7999999999999972,-8.799999999999997,-0.19999999999999996,-0.10000000000000009,-0.9,-19.9,-5.6,-13.3,13,1
-71.60000000000001,-47.400000000000006,-40.900000000000006,69.60000000000002,-8.799999999999997,1.7999999999999972,-0.10000000000000009,-0.19999999999999996,-19.9,-0.9,-13.3,-5.6,13,0
56.20000000000002,36.2,125.89999999999998,6.400000000000006,19.2,9.499999999999998,0.19999999999999996,0.2999999999999998,31.9,6.1,12.3,3.5,13,1
36.2,56.20000000000002,6.400000000000006,125.89999999999998,9.499999999999998,19.2,0.2999999999999998,0.19999999999999996,6.1,31.9,3.5,12.3,13,0
-66.50000000000001,-44.400000000000006,-81.70000000000002,132.09999999999997,-17.0,8.299999999999997,0.10000000000000009,-1.0,-7.9,8.2,0.0,2.3,13,1
-44.400000000000006,-66.50000000000001,132.09999999999997,-81.70000000000002,8.299999999999997,-17.0,-1.0,0.10000000000000009,8.2,-7.9,2.3,0.0,13,0
-14.900000000000006,-88.39999999999998,-13.0,-33.29999999999998,-11.0,-14.899999999999999,-0.09999999999999987,0.7,-24.9,-10.8,-14.9,-7.6,13,1
-88.39999999999998,-14.900000000000006,-33.29999999999998,-13.0,-14.899999999999999,-11.0,0.7,-0.09999999999999987,-10.8,-24.9,-7.6,-14.9,13,0
26.5,10.0,44.099999999999966,2.6999999999999886,12.299999999999997,-6.300000000000004,0.30000000000000004,-0.30000000000000004,2.2,5.3,0.4,1.4,13,1
10.0,26.5,2.6999999999999886,44.099999999999966,-6.300000000000004,12.299999999999997,-0.30000000000000004,0.30000000000000004,5.3,2.2,1.4,0.4,13,0
-103.8,-72.6,-15.699999999999989,-42.30000000000001,-4.5,-11.399999999999999,0.5,0.0,-4.7,6.6,3.2,6.9,13,1
-72.6,-103.8,-42.30000000000001,-15.699999999999989,-11.399999999999999,-4.5,0.0,0.5,6.6,-4.7,6.9,3.2,13,0
-12.099999999999994,116.89999999999999,-10.5,-20.19999999999999,5.700000000000001,12.000000000000002,-0.5999999999999999,-0.8999999999999999,8.9,12.2,6.4,2.6,13,1
116.89999999999999,-12.099999999999994,-20.19999999999999,-10.5,12.000000000000002,5.700000000000001,-0.8999999999999999,-0.5999999999999999,12.2,8.9,2.6,6.4,13,0
20.599999999999994,154.8,40.0,-33.400000000000006,1.5,7.699999999999999,-0.10000000000000009,-0.40000000000000013,4.2,-5.2,-3.4,-5.2,13,1
154.8,20.599999999999994,-33.400000000000006,40.0,7.699999999999999,1.5,-0.40000000000000013,-0.10000000000000009,-5.2,4.2,-5.2,-3.4,13,0
51.0,3.6000000000000227,-71.79999999999998,9.400000000000006,-5.5000000000000036,8.0,0.0,-0.19999999999999996,18.6,4.8,11.3,7.3,13,1
3.6000000000000227,51.0,9.400000000000006,-71.79999999999998,8.0,-5.5000000000000036,-0.19999999999999996,0.0,4.8,18.6,7.3,11.3,13,0
98.4,-23.599999999999994,-18.099999999999994,-0.5999999999999943,9.0,2.599999999999998,-0.19999999999999996,-1.5000000000000002,11.6,8.8,6.5,3.7,13,1
-23.599999999999994,98.4,-0.5999999999999943,-18.099999999999994,2.599999999999998,9.0,-1.5000000000000002,-0.19999999999999996,8.8,11.6,3.7,6.5,13,0
-67.5,44.900000000000006,-88.0,113.69999999999999,-14.899999999999999,12.700000000000003,0.7,-0.5,1.2,-4.8,-3.2,-4.4,13,1
44.900000000000006,-67.5,113.69999999999999,-88.0,12.700000000000003,-14.899999999999999,-0.5,0.7,-4.8,1.2,-4.4,-3.2,13,0
163.3,113.60000000000001,35.5,45.20000000000002,27.5,12.8,-1.7000000000000002,0.2999999999999998,24.8,8.7,5.4,2.1,13,1
113.60000000000001,163.3,45.20000000000002,35.5,12.8,27.5,0.2999999999999998,-1.7000000000000002,8.7,24.8,2.1,5.4,13,0
-94.9,40.099999999999994,42.0,-85.10000000000002,-1.0999999999999979,-2.1000000000000014,0.0,-0.8999999999999999,-11.0,-4.3,-9.3,-7.6,13,1
40.099999999999994,-94.9,-85.10000000000002,42.0,-2.1000000000000014,-1.0999999999999979,-0.8999999999999999,0.0,-4.3,-11.0,-7.6,-9.3,13,0
-37.69999999999999,8.200000000000017,10.900000000000006,-87.9,-5.0,-10.899999999999999,1.2999999999999998,0.40000000000000013,2.1,-23.4,4.4,-21.0,13,1
8.200000000000017,-37.69999999999999,-87.9,10.900000000000006,-10.899999999999999,-5.0,0.40000000000000013,1.2999999999999998,-23.4,2.1,-21.0,4.4,13,0
110.4,150.1,-163.60000000000002,-42.29999999999998,3.599999999999998,6.600000000000001,0.09999999999999987,-0.3999999999999999,-4.0,12.6,-0.9,2.8,13,1
150.1,110.4,-42.29999999999998,-163.60000000000002,6.600000000000001,3.599999999999998,-0.3999999999999999,0.09999999999999987,12.6,-4.0,2.8,-0.9,13,0
17.599999999999994,-79.80000000000001,-7.900000000000006,59.099999999999994,-0.40000000000000213,-5.400000000000002,0.19999999999999996,1.3,12.6,-7.1,6.0,-1.2,13,1
-79.80000000000001,17.599999999999994,59.099999999999994,-7.900000000000006,-5.400000000000002,-0.40000000000000213,1.3,0.19999999999999996,-7.1,12.6,-1.2,6.0,13,0
59.0,44.39999999999999,61.900000000000006,80.80000000000001,22.199999999999996,12.700000000000001,-0.5,-0.6000000000000001,32.6,6.3,9.7,4.1,13,1
44.39999999999999,59.0,80.80000000000001,61.900000000000006,12.700000000000001,22.199999999999996,-0.6000000000000001,-0.5,6.3,32.6,4.1,9.7,13,0
49.20000000000002,-74.6,-70.79999999999998,43.00000000000003,-0.7000000000000028,2.6999999999999993,-0.5,0.20000000000000018,11.3,11.1,8.5,8.8,13,1
-74.6,49.20000000000002,43.00000000000003,-70.79999999999998,2.6999999999999993,-0.7000000000000028,0.20000000000000018,-0.5,11.1,11.3,8.8,8.5,13,0
106.5,97.0,57.80000000000001,-71.0,17.700000000000003,6.700000000000003,-0.9999999999999999,-0.2999999999999998,14.7,18.4,5.2,6.0,13,1
97.0,106.5,-71.0,57.80000000000001,6.700000000000003,17.700000000000003,-0.2999999999999998,-0.9999999999999999,18.4,14.7,6.0,5.2,13,0
-6.199999999999989,15.100000000000009,-53.69999999999999,20.5,-5.899999999999999,4.800000000000001,0.7,-0.19999999999999996,9.0,-1.9,3.5,0.9,13,1
15.100000000000009,-6.199999999999989,20.5,-53.69999999999999,4.800000000000001,-5.899999999999999,-0.19999999999999996,0.7,-1.9,9.0,0.9,3.5,13,0
31.600000000000023,2.700000000000003,57.900000000000006,-64.30000000000001,6.0,-4.199999999999999,0.30000000000000004,-0.10000000000000009,19.3,-3.9,10.2,-0.2,13,1
2.700000000000003,31.600000000000023,-64.30000000000001,57.900000000000006,-4.199999999999999,6.0,-0.10000000000000009,0.30000000000000004,-3.9,19.3,-0.2,10.2,13,0
59.8,100.20000000000002,-51.0,6.699999999999989,6.600000000000001,8.100000000000001,-0.40000000000000013,-0.6000000000000001,6.9,2.2,2.2,-3.4,13,1
100.20000000000002,59.8,6.699999999999989,-51.0,8.100000000000001,6.600000000000001,-0.6000000000000001,-0.40000000000000013,2.2,6.9,-3.4,2.2,13,0
-94.4,-11.0,108.39999999999998,-19.400000000000006,-1.1999999999999993,-13.7,0.7999999999999998,0.7,7.6,-6.5,6.2,1.6,13,1
-11.0,-94.4,-19.400000000000006,108.39999999999998,-13.7,-1.1999999999999993,0.7,0.7999999999999998,-6.5,7.6,1.6,6.2,13,0
4.5,13.700000000000003,21.900000000000006,-30.19999999999999,5.099999999999998,0.10000000000000142,-0.5999999999999999,0.4999999999999998,0.9,-6.6,-6.3,-5.3,13,1
13.700000000000003,4.5,-30.19999999999999,21.900000000000006,0.10000000000000142,5.099999999999998,0.4999999999999998,-0.5999999999999999,-6.6,0.9,-5.3,-6.3,13,0
13.0,-2.9000000000000057,-55.99999999999997,124.69999999999999,4.5,17.4,0.30000000000000027,-0.3999999999999999,3.4,26.2,1.9,14.6,13,1
-2.9000000000000057,13.0,124.69999999999999,-55.99999999999997,17.4,4.5,-0.3999999999999999,0.30000000000000027,26.2,3.4,14.6,1.9,13,0
54.099999999999994,100.80000000000001,59.0,11.199999999999989,13.799999999999997,14.5,-0.8999999999999999,-0.8999999999999999,16.0,9.5,3.4,1.3,13,1
100.80000000000001,54.099999999999994,11.199999999999989,59.0,14.5,13.799999999999997,-0.8999999999999999,-0.8999999999999999,9.5,16.0,1.3,3.4,13,0
1.0,72.9,-49.599999999999966,-7.399999999999977,0.7999999999999972,13.499999999999996,-1.0,0.0,20.0,7.8,12.6,7.5,13,1
72.9,1.0,-7.399999999999977,-49.599999999999966,13.499999999999996,0.7999999999999972,0.0,-1.0,7.8,20.0,7.5,12.6,13,0
-62.0,-75.20000000000002,29.0,-48.099999999999994,-13.600000000000001,-12.0,0.0,0.09999999999999987,7.3,-27.2,6.8,-15.1,13,1
-75.20000000000002,-62.0,-48.099999999999994,29.0,-12.0,-13.600000000000001,0.09999999999999987,0.0,-27.2,7.3,-15.1,6.8,13,0
79.4,53.599999999999994,17.0,-17.19999999999999,11.5,4.899999999999999,-1.0,0.3999999999999999,17.4,13.0,9.2,7.7,13,1
53.599999999999994,79.4,-17.19999999999999,17.0,4.899999999999999,11.5,0.3999999999999999,-1.0,13.0,17.4,7.7,9.2,13,0
-103.89999999999999,-57.0,-62.400000000000006,-33.39999999999998,-13.299999999999997,-5.800000000000001,0.7000000000000001,-1.2,-12.4,-11.3,-9.0,-7.9,13,1
-57.0,-103.89999999999999,-33.39999999999998,-62.400000000000006,-5.800000000000001,-13.299999999999997,-1.2,0.7000000000000001,-11.3,-12.4,-7.9,-9.0,13,0
52.19999999999999,-86.4,122.89999999999998,41.10000000000002,13.200000000000003,-12.2,0.7,0.6000000000000001,9.9,10.6,9.3,8.6,13,1
-86.4,52.19999999999999,41.10000000000002,122.89999999999998,-12.2,13.200000000000003,0.6000000000000001,0.7,10.6,9.9,8.6,9.3,13,0
-91.6,-15.799999999999983,-2.5,24.599999999999994,-19.700000000000003,6.300000000000001,0.8,0.0,-0.6,-14.4,-2.1,-6.8,13,1
-15.799999999999983,-91.6,24.599999999999994,-2.5,6.300000000000001,-19.700000000000003,0.0,0.8,-14.4,-0.6,-6.8,-2.1,13,0
38.5,-122.7,-7.199999999999989,84.79999999999998,4.199999999999999,-0.9000000000000021,0.19999999999999996,-1.0,-13.2,-5.3,-11.6,-10.0,13,1
-122.7,38.5,84.79999999999998,-7.199999999999989,-0.9000000000000021,4.199999999999999,-1.0,0.19999999999999996,-5.3,-13.2,-10.0,-11.6,13,0
-20.69999999999999,53.900000000000006,-50.20000000000002,-94.69999999999999,-3.3000000000000007,-6.0000000000000036,-0.6000000000000001,-0.19999999999999996,-6.2,10.9,-0.4,8.8,13,1
53.900000000000006,-20.69999999999999,-94.69999999999999,-50.20000000000002,-6.0000000000000036,-3.3000000000000007,-0.19999999999999996,-0.6000000000000001,10.9,-6.2,8.8,-0.4,13,0
-36.8,55.79999999999998,-7.400000000000006,-22.200000000000017,-5.0,4.300000000000001,-0.40000000000000013,1.2,-6.3,-0.5,-2.5,-4.9,13,1
55.79999999999998,-36.8,-22.200000000000017,-7.400000000000006,4.300000000000001,-5.0,1.2,-0.40000000000000013,-0.5,-6.3,-4.9,-2.5,13,0
-44.499999999999986,-32.3,126.59999999999997,-65.6,13.099999999999998,-6.399999999999999,0.09999999999999987,-0.19999999999999996,8.5,6.5,4.1,4.8,13,1
-32.3,-44.499999999999986,-65.6,126.59999999999997,-6.399999999999999,13.099999999999998,-0.19999999999999996,0.09999999999999987,6.5,8.5,4.8,4.1,13,0
-120.99999999999999,-26.499999999999986,113.60000000000002,-80.4,-4.800000000000004,-14.3,-0.20000000000000007,0.8999999999999999,9.0,-16.0,2.2,2.5,13,1
-26.499999999999986,-120.99999999999999,-80.4,113.60000000000002,-14.3,-4.800000000000004,0.8999999999999999,-0.20000000000000007,-16.0,9.0,2.5,2.2,13,0
-102.99999999999999,4.699999999999989,-3.8000000000000114,98.6,-11.000000000000004,11.099999999999998,0.30000000000000004,0.40000000000000013,6.8,-3.6,4.2,1.8,13,1
4.699999999999989,-102.99999999999999,98.6,-3.8000000000000114,11.099999999999998,-11.000000000000004,0.40000000000000013,0.30000000000000004,-3.6,6.8,1.8,4.2,13,0
-28.400000000000006,11.200000000000003,-62.099999999999994,28.5,-3.6000000000000014,-1.5,0.5,0.0,10.5,-2.3,5.4,0.4,13,1
11.200000000000003,-28.400000000000006,28.5,-62.099999999999994,-1.5,-3.6000000000000014,0.0,0.5,-2.3,10.5,0.4,5.4,13,0
-85.19999999999999,2.200000000000017,-72.70000000000002,-14.099999999999994,-11.100000000000001,-3.5,1.0,0.30000000000000004,-10.1,-12.3,-8.8,-9.9,14,1
2.200000000000017,-85.19999999999999,-14.099999999999994,-72.70000000000002,-3.5,-11.100000000000001,0.30000000000000004,1.0,-12.3,-10.1,-9.9,-8.8,14,0
-28.19999999999999,-43.099999999999994,24.100000000000023,-60.29999999999998,0.9000000000000021,-7.100000000000001,-1.1,-0.2999999999999998,-5.4,-13.9,-7.4,-8.8,14,1
-43.099999999999994,-28.19999999999999,-60.29999999999998,24.100000000000023,-7.100000000000001,0.9000000000000021,-0.2999999999999998,-1.1,-13.9,-5.4,-8.8,-7.4,14,0
-95.9,128.60000000000002,93.4,4.200000000000017,4.899999999999999,6.799999999999997,0.30000000000000004,-0.30000000000000004,13.8,13.0,9.0,6.1,14,1
128.60000000000002,-95.9,4.200000000000017,93.4,6.799999999999997,4.899999999999999,-0.30000000000000004,0.30000000000000004,13.0,13.8,6.1,9.0,14,0
-67.30000000000001,-87.1,88.79999999999998,-10.800000000000011,-3.5,-13.7,1.1,0.19999999999999996,-3.7,-3.1,2.0,0.9,14,1
-87.1,-67.30000000000001,-10.800000000000011,88.79999999999998,-13.7,-3.5,0.19999999999999996,1.1,-3.1,-3.7,0.9,2.0,14,0
-2.0,33.80000000000001,-4.599999999999994,46.599999999999994,0.0,6.599999999999998,0.0,0.30000000000000004,3.4,-12.6,-5.5,-11.1,14,1
33.80000000000001,-2.0,46.599999999999994,-4.599999999999994,6.599999999999998,0.0,0.30000000000000004,0.0,-12.6,3.4,-11.1,-5.5,14,0
-88.39999999999999,-61.89999999999999,-15.399999999999977,-95.79999999999998,-16.4,-16.6,0.30000000000000004,-0.19999999999999996,-19.7,-21.2,-10.8,-12.4,14,1
-61.89999999999999,-88.39999999999999,-95.79999999999998,-15.399999999999977,-16.6,-16.4,-0.19999999999999996,0.30000000000000004,-21.2,-19.7,-12.4,-10.8,14,0
-18.799999999999983,-12.800000000000011,-19.69999999999999,10.0,-3.3999999999999986,-5.300000000000001,0.7,1.0999999999999999,-12.4,-8.4,-11.4,-8.5,14,1
-12.800000000000011,-18.799999999999983,10.0,-19.69999999999999,-5.300000000000001,-3.3999999999999986,1.0999999999999999,0.7,-8.4,-12.4,-8.5,-11.4,14,0
19.400000000000006,59.599999999999994,24.399999999999977,50.19999999999999,5.900000000000002,10.0,-0.8999999999999999,-0.09999999999999987,16.9,9.4,6.9,7.5,14,1
59.599999999999994,19.400000000000006,50.19999999999999,24.399999999999977,10.0,5.900000000000002,-0.09999999999999987,-0.8999999999999999,9.4,16.9,7.5,6.9,14,0
-38.10000000000002,30.099999999999994,43.60000000000002,-73.0,6.5,-2.6999999999999993,0.3999999999999999,-0.10000000000000009,-0.2,-9.9,-6.3,-9.5,14,1
30.099999999999994,-38.10000000000002,-73.0,43.60000000000002,-2.6999999999999993,6.5,-0.10000000000000009,0.3999999999999999,-9.9,-0.2,-9.5,-6.3,14,0
-40.0,106.4,-66.60000000000002,4.899999999999977,-4.599999999999998,4.699999999999999,0.30000000000000004,-0.19999999999999996,2.6,9.1,3.5,7.7,14,1
106.4,-40.0,4.899999999999977,-66.60000000000002,4.699999999999999,-4.599999999999998,-0.19999999999999996,0.30000000000000004,9.1,2.6,7.7,3.5,14,0
2.0,-98.7,45.80000000000001,-78.4,6.299999999999999,-11.2,-0.3999999999999999,-0.10000000000000009,-1.7,9.2,1.2,7.0,14,1
-98.7,2.0,-78.4,45.80000000000001,-11.2,6.299999999999999,-0.10000000000000009,-0.3999999999999999,9.2,-1.7,7.0,1.2,14,0
-74.5,40.900000000000006,-64.80000000000001,99.59999999999997,-9.100000000000001,15.900000000000002,0.19999999999999996,-0.6000000000000001,8.0,6.7,4.3,1.4,14,1
40.900000000000006,-74.5,99.59999999999997,-64.80000000000001,15.900000000000002,-9.100000000000001,-0.6000000000000001,0.19999999999999996,6.7,8.0,1.4,4.3,14,0
63.20000000000002,72.1,-10.800000000000011,-11.699999999999989,8.399999999999999,10.099999999999998,-0.7000000000000001,0.5,22.3,13.0,12.9,8.3,14,1
72.1,63.20000000000002,-11.699999999999989,-10.800000000000011,10.099999999999998,8.399999999999999,0.5,-0.7000000000000001,13.0,22.3,8.3,12.9,14,0
58.60000000000002,-38.5,16.0,64.19999999999999,12.7,7.200000000000003,-0.3999999999999999,-0.7,9.3,7.8,1.3,-0.8,14,1
-38.5,58.60000000000002,64.19999999999999,16.0,7.200000000000003,12.7,-0.7,-0.3999999999999999,7.8,9.3,-0.8,1.3,14,0
108.4,-39.19999999999999,-23.900000000000034,-13.600000000000023,10.899999999999999,-8.0,-0.20000000000000018,-0.29999999999999993,9.3,-3.0,2.4,-0.1,14,1
-39.19999999999999,108.4,-13.600000000000023,-23.900000000000034,-8.0,10.899999999999999,-0.29999999999999993,-0.20000000000000018,-3.0,9.3,-0.1,2.4,14,0
-22.900000000000006,19.80000000000001,-44.400000000000006,22.19999999999999,-14.100000000000001,8.099999999999998,0.5,0.30000000000000004,-13.3,-2.3,-9.4,-8.5,14,1
19.80000000000001,-22.900000000000006,22.19999999999999,-44.400000000000006,8.099999999999998,-14.100000000000001,0.30000000000000004,0.5,-2.3,-13.3,-8.5,-9.4,14,0
197.60000000000002,34.10000000000001,-151.7,36.900000000000006,4.900000000000002,7.6,-0.7999999999999998,0.3999999999999999,0.9,-6.0,-10.4,-8.3,14,1
34.10000000000001,197.60000000000002,36.900000000000006,-151.7,7.6,4.900000000000002,0.3999999999999999,-0.7999999999999998,-6.0,0.9,-8.3,-10.4,14,0
-54.30000000000001,18.0,38.099999999999994,-64.39999999999998,-13.900000000000002,-10.100000000000001,0.7000000000000002,0.5999999999999999,-22.7,-9.7,-11.4,-8.2,14,1
18.0,-54.30000000000001,-64.39999999999998,38.099999999999994,-10.100000000000001,-13.900000000000002,0.5999999999999999,0.7000000000000002,-9.7,-22.7,-8.2,-11.4,14,0
9.800000000000011,73.99999999999999,61.099999999999994,-22.5,11.700000000000003,3.900000000000002,0.0,1.1,28.8,5.0,14.2,6.7,14,1
73.99999999999999,9.800000000000011,-22.5,61.099999999999994,3.900000000000002,11.700000000000003,1.1,0.0,5.0,28.8,6.7,14.2,14,0
-8.700000000000017,-74.19999999999999,-40.400000000000006,76.59999999999997,-13.0,1.5,-0.5,0.9999999999999998,0.3,-17.1,-4.3,-12.3,14,1
-74.19999999999999,-8.700000000000017,76.59999999999997,-40.400000000000006,1.5,-13.0,0.9999999999999998,-0.5,-17.1,0.3,-12.3,-4.3,14,0
71.69999999999999,-55.80000000000001,-79.4,-75.60000000000001,-9.100000000000001,-15.099999999999998,-0.20000000000000018,0.4999999999999999,-4.4,-25.8,-6.5,-13.8,14,1
-55.80000000000001,71.69999999999999,-75.60000000000001,-79.4,-15.099999999999998,-9.100000000000001,0.4999999999999999,-0.20000000000000018,-25.8,-4.4,-13.8,-6.5,14,0
-66.69999999999999,-89.20000000000002,28.599999999999994,23.400000000000006,-4.5,-11.900000000000002,-0.10000000000000009,0.7,2.4,-3.9,0.7,4.3,14,1
-89.20000000000002,-66.69999999999999,23.400000000000006,28.599999999999994,-11.900000000000002,-4.5,0.7,-0.10000000000000009,-3.9,2.4,4.3,0.7,14,0
-2.6000000000000227,42.79999999999998,-52.79999999999998,-38.70000000000002,-11.099999999999998,4.800000000000001,0.4999999999999999,0.6000000000000001,11.1,-11.6,1.9,-2.1,14,1
42.79999999999998,-2.6000000000000227,-38.70000000000002,-52.79999999999998,4.800000000000001,-11.099999999999998,0.6000000000000001,0.4999999999999999,-11.6,11.1,-2.1,1.9,14,0
42.20000000000002,15.900000000000006,-49.599999999999966,47.099999999999966,0.6999999999999993,14.400000000000002,-0.5,-0.40000000000000013,2.3,8.9,-2.6,4.3,14,1
