f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,label
271.7,161.3,185.3,260.7,34.7,24.0,0.0,1.3,70.0,-5.5,-5.0,196.3,136.0,250.7,326.7,34.7,33.0,0.7,1.3,80.0,-16.0,-12.7,1
212.3,140.3,139.0,348.0,19.7,35.7,2.0,2.7,60.0,-10.6,0.3,133.3,208.3,165.0,287.3,24.7,43.0,1.3,2.3,40.0,-18.0,0.7,1
213.3,88.3,199.7,193.0,33.0,9.3,1.0,1.7,33.3,-0.9,-10.3,110.0,131.3,246.7,212.3,23.0,29.3,1.7,0.3,22.2,-25.5,-15.3,0
205.7,140.3,187.3,177.7,21.3,22.3,3.0,1.0,50.0,-12.1,-7.2,211.3,267.7,200.3,183.3,29.3,42.3,2.7,2.0,33.3,-23.2,-16.7,1
190.7,182.3,172.7,138.3,19.0,28.3,3.0,0.3,66.7,-3.2,-1.3,92.3,181.0,197.7,141.7,22.3,13.0,1.0,2.0,40.0,14.7,6.9,0
164.3,227.7,328.7,246.0,36.7,37.0,1.7,1.0,33.3,11.4,3.9,176.0,157.7,193.0,249.0,18.7,32.0,1.0,1.0,20.0,-8.2,-1.5,0
177.7,152.7,206.3,154.7,34.7,14.0,1.0,2.3,66.7,14.2,4.3,213.3,82.7,141.3,155.0,29.0,11.0,0.7,2.7,50.0,20.1,10.5,1
125.7,115.7,249.0,168.0,28.3,22.3,2.7,2.0,70.0,14.0,3.9,144.3,186.7,227.0,237.7,17.3,26.3,3.0,1.7,60.0,1.0,-1.0,0
225.0,85.0,105.0,155.0,16.0,6.0,0.0,2.0,55.6,4.9,-2.0,206.0,25.0,324.0,246.0,37.0,7.0,2.0,1.0,55.6,9.3,-19.2,0
178.7,227.0,315.0,317.0,41.0,45.3,2.0,2.0,40.0,5.2,-4.2,130.0,119.0,279.7,164.0,28.0,20.7,1.7,2.0,81.8,-7.8,-4.3,1
144.0,114.7,353.0,257.3,35.7,24.3,1.3,2.3,70.0,6.3,-2.1,125.7,245.0,190.0,196.3,25.3,33.0,0.3,1.7,80.0,-16.9,-4.9,0
170.7,160.3,236.7,284.7,27.7,33.3,3.0,1.7,30.0,5.4,0.6,207.3,168.7,372.0,369.7,46.3,35.7,1.3,3.0,70.0,7.1,5.7,1
191.7,129.3,120.7,224.0,20.3,12.7,0.7,2.7,72.7,-16.2,-12.1,195.0,120.0,243.3,186.3,34.7,19.0,1.3,1.0,40.0,0.9,-3.6,1
303.7,195.7,292.3,298.7,48.0,32.0,0.7,1.3,22.2,4.6,-0.8,114.0,181.7,151.7,176.0,28.3,13.3,2.0,4.0,44.4,2.8,-2.8,1
190.7,107.7,318.3,90.0,40.3,7.0,2.0,2.3,90.9,21.1,-0.8,244.3,73.3,359.7,129.3,45.0,11.0,2.0,1.3,80.0,24.4,4.8,1
199.0,173.3,199.0,124.3,44.3,22.3,1.3,3.3,60.0,-6.1,-5.9,136.0,293.0,107.7,136.3,13.0,46.7,3.3,0.7,40.0,-23.2,-9.8,1
140.7,128.3,313.3,235.0,44.0,17.7,0.3,2.0,50.0,14.7,4.3,69.0,139.0,134.0,174.0,4.0,13.3,1.3,0.7,66.7,3.4,0.4,0
165.0,246.5,121.0,125.0,7.0,30.5,4.0,1.5,40.0,-10.1,-0.1,84.5,182.0,280.5,163.0,17.0,29.5,1.0,1.5,50.0,-7.0,-3.9,1
118.0,102.3,213.7,264.7,24.0,27.3,1.3,2.7,50.0,-11.3,-8.8,33.5,126.5,185.5,219.0,6.5,25.0,3.5,2.5,40.0,-10.1,-7.1,0
113.0,202.7,245.3,328.0,18.7,30.3,3.0,1.3,50.0,-13.2,-7.5,188.3,145.7,142.7,260.3,20.7,32.7,0.7,2.0,50.0,-8.6,-4.7,0
231.0,163.3,124.0,117.0,21.3,19.3,2.7,0.7,44.4,9.3,-2.3,173.7,201.0,184.3,207.7,27.0,23.7,0.3,2.0,33.3,-21.0,-17.6,0
192.3,181.7,186.0,187.3,29.0,27.7,1.7,1.3,60.0,0.3,-4.3,181.3,211.0,266.0,132.3,41.3,24.7,1.3,2.0,60.0,4.8,-4.6,1
196.7,184.0,219.0,314.7,32.0,37.0,0.3,2.0,30.0,8.9,8.7,119.3,166.0,207.7,240.3,26.0,24.7,1.7,2.0,30.0,5.6,2.0,1
189.0,121.3,195.0,182.7,36.7,14.7,1.0,3.0,40.0,10.7,2.7,361.7,144.3,191.0,260.3,44.3,30.0,2.7,2.7,20.0,6.2,-2.5,0
221.7,171.7,383.7,368.3,46.0,39.7,2.3,1.0,90.9,7.6,7.4,106.7,168.7,245.3,247.7,25.3,19.7,2.0,2.7,100.0,15.1,9.4,0
199.0,248.0,185.7,304.7,18.3,44.7,1.3,0.3,88.9,-27.6,-7.6,116.3,121.7,163.7,303.3,22.0,24.0,1.7,3.7,44.4,-15.3,-4.0,0
217.7,155.0,175.3,215.0,31.3,13.3,0.7,2.3,44.4,-1.8,-14.3,223.0,177.7,159.3,250.3,15.7,39.3,2.3,1.7,11.1,-27.6,-18.6,0
107.7,132.3,150.7,217.7,28.7,14.3,0.3,3.0,50.0,-11.4,-4.6,42.3,135.0,298.0,251.3,14.0,21.3,1.7,1.7,10.0,-7.4,-2.8,1
201.3,143.3,167.3,224.7,32.0,25.0,0.3,1.3,30.0,8.8,-0.7,173.3,99.7,260.3,212.7,35.7,10.3,0.3,2.3,60.0,11.0,-0.5,0
131.3,213.7,243.0,197.7,26.7,39.3,3.3,0.7,11.1,-5.2,-8.1,241.0,201.0,257.7,271.7,33.7,32.7,1.0,1.3,44.4,-21.4,-15.3,1
293.0,145.7,296.3,212.7,52.3,18.7,1.7,3.0,90.0,33.2,8.2,71.0,139.7,371.0,441.3,28.3,43.0,3.0,2.7,50.0,-0.3,0.2,1
137.0,188.7,330.3,236.3,29.3,25.3,1.0,1.3,44.4,-11.5,-10.8,131.7,211.7,170.7,138.7,20.0,29.7,2.7,1.0,60.0,-11.5,-5.0,0
113.7,100.7,343.3,250.0,34.0,20.7,1.0,1.7,70.0,14.2,4.0,229.0,130.7,162.3,268.0,32.7,23.0,1.7,2.0,70.0,-3.8,-8.5,1
216.3,74.0,288.0,263.0,42.0,14.3,0.3,1.0,30.0,25.5,0.2,127.3,124.0,209.3,220.7,24.0,27.3,1.3,0.7,30.0,-4.8,-0.7,1
225.7,126.0,201.7,202.3,31.7,30.3,1.3,1.7,60.0,21.6,5.4,150.0,127.3,261.7,268.0,32.7,21.7,1.0,2.7,80.0,8.9,1.9,0
162.7,146.7,196.3,157.3,26.0,19.7,2.0,0.7,70.0,-2.1,-4.0,112.3,165.7,170.3,174.0,17.3,18.7,0.7,1.3,80.0,-9.2,-9.7,1
160.3,75.7,343.7,312.0,24.3,26.3,2.0,0.7,60.0,-1.9,-2.4,113.7,105.7,178.3,258.0,26.7,19.7,1.3,1.7,40.0,-12.8,-1.1,1
266.3,120.7,185.3,172.0,32.0,12.7,1.0,1.3,90.0,0.7,-8.1,203.7,156.3,221.0,199.0,36.7,22.7,0.7,1.7,80.0,-8.6,-7.8,1
234.0,82.0,206.0,137.0,51.0,7.0,0.0,2.0,80.0,22.1,-7.8,101.5,272.5,258.0,234.0,13.5,56.0,4.0,1.0,70.0,-32.4,-11.8,1
145.5,150.5,243.5,247.5,39.0,25.5,1.0,1.5,70.0,6.7,-1.6,121.0,265.7,226.3,231.3,16.0,37.7,2.7,0.0,30.0,-14.1,1.2,1
221.3,115.0,116.3,294.3,23.0,29.7,1.3,1.0,9.1,2.5,1.3,87.7,158.3,187.0,178.7,11.3,27.0,2.7,0.7,30.0,-4.5,-0.4,0
227.0,126.0,148.0,220.5,18.5,23.5,2.5,1.0,72.7,-0.2,-5.5,113.7,105.0,253.7,271.3,33.0,23.7,1.7,3.3,20.0,1.4,-6.4,0
109.3,209.0,274.0,171.3,20.0,25.0,1.0,0.7,77.8,6.1,6.6,99.5,74.0,369.5,83.5,36.0,9.5,2.5,1.0,44.4,5.1,-15.5,0
144.3,107.0,182.3,231.3,29.0,15.3,2.3,3.0,100.0,14.5,1.3,153.7,254.0,64.7,205.7,10.0,32.0,1.7,1.7,30.0,-24.8,-14.4,1
140.3,98.7,227.7,303.0,27.7,14.0,0.7,2.3,60.0,4.9,-1.8,233.0,227.7,164.3,228.3,23.3,32.3,1.0,2.0,44.4,-7.8,-6.8,1
114.3,113.3,226.7,243.0,21.0,32.3,2.7,2.0,60.0,9.6,4.7,198.7,163.3,260.7,167.0,28.3,15.3,0.7,1.0,70.0,13.5,6.2,0
296.7,125.0,184.0,214.0,35.0,12.3,1.7,1.0,90.9,16.2,-4.6,87.3,125.0,269.3,173.7,31.3,17.3,1.0,1.0,50.0,10.2,-2.2,0
126.0,200.7,285.0,227.7,29.0,37.7,2.3,0.7,80.0,8.2,7.1,148.3,113.3,246.7,215.3,31.3,18.3,0.0,1.7,50.0,10.7,1.5,0
168.0,79.7,333.3,269.0,30.0,26.7,2.3,1.7,70.0,2.5,-3.5,167.3,237.7,205.3,242.7,24.3,32.3,2.3,1.7,30.0,-15.4,-7.5,1
195.7,119.7,183.0,211.0,34.7,18.3,2.3,3.3,10.0,-3.0,-5.4,124.3,162.0,124.7,148.3,9.7,22.0,2.7,2.3,50.0,-11.1,-8.0,0
8.0,138.0,342.0,345.0,24.0,47.0,2.0,2.0,60.0,-8.5,7.4,72.0,127.0,326.0,298.0,27.0,31.0,1.0,1.0,30.0,-5.8,0.4,1
170.3,160.3,290.0,254.3,38.0,33.3,2.0,2.0,80.0,10.7,4.8,228.7,131.3,266.7,237.7,30.0,25.7,1.3,1.0,70.0,10.5,2.9,1
230.7,171.3,48.7,236.3,26.0,28.7,2.0,3.7,80.0,-2.9,-1.6,74.7,202.0,344.7,270.3,28.7,37.3,2.7,2.0,70.0,-17.0,-6.7,0
106.7,287.3,189.7,186.0,16.3,41.3,2.3,0.7,100.0,-7.3,-0.9,139.7,172.3,222.3,339.3,27.3,34.0,1.3,2.3,60.0,-5.8,-7.4,1
461.0,94.0,96.0,230.7,52.7,21.7,1.0,1.7,50.0,2.7,-9.0,203.3,222.3,153.3,298.0,23.0,27.0,0.7,1.3,40.0,-13.1,-14.5,0
159.3,166.0,180.3,147.0,24.0,24.0,2.0,1.3,80.0,4.6,-2.5,114.0,167.0,343.3,185.0,36.3,24.3,2.7,2.7,80.0,8.4,-0.7,1
121.0,168.0,140.7,202.7,18.0,20.3,0.7,2.7,30.0,-1.4,-0.3,99.7,168.7,242.7,190.0,16.0,25.0,1.3,1.7,50.0,-7.7,-5.9,0
245.0,136.0,163.3,234.0,28.3,29.3,2.0,0.7,33.3,1.4,-1.8,167.3,142.0,230.3,238.7,29.3,28.7,2.0,3.3,66.7,-2.2,-5.7,0
100.0,144.3,237.7,233.7,22.0,33.7,2.0,2.0,80.0,-11.2,-2.4,151.3,153.0,268.7,242.3,22.3,32.7,2.0,1.0,40.0,-12.6,-5.2,0
90.3,223.7,270.3,174.7,24.7,40.0,1.3,1.3,50.0,-11.4,-6.2,111.7,164.3,228.0,290.3,17.7,35.7,2.3,1.3,10.0,-15.9,-13.3,0
187.3,148.3,179.7,283.0,39.3,29.3,0.7,1.7,72.7,5.7,2.1,112.3,88.0,226.0,246.7,21.3,24.7,2.0,1.0,30.0,5.0,5.4,0
162.7,132.7,196.0,317.0,32.0,17.3,1.7,2.7,50.0,5.5,-4.2,88.7,203.3,216.0,282.7,20.7,44.3,1.3,2.7,77.8,-15.3,-10.6,1
77.3,262.3,208.7,191.3,13.3,29.0,1.7,0.3,60.0,-9.6,-10.2,111.7,215.3,247.7,303.3,20.7,33.3,1.3,2.0,22.2,-12.7,-8.5,1
151.7,108.7,184.3,202.0,31.3,13.7,1.3,3.3,72.7,5.9,-6.1,123.3,160.3,356.0,298.3,30.7,26.0,0.3,3.3,70.0,9.1,1.0,1
125.0,130.7,292.3,307.7,25.3,38.0,2.0,0.3,66.7,1.6,11.4,226.3,111.3,110.3,235.7,33.0,17.0,1.0,3.3,44.4,12.0,7.3,1
111.7,205.3,215.3,272.0,17.0,33.7,1.3,0.3,100.0,3.7,3.0,318.0,102.0,243.7,403.7,41.7,34.3,1.7,1.0,70.0,12.3,2.5,1
105.5,209.0,205.0,184.5,15.0,39.5,2.0,1.5,70.0,3.7,6.5,204.0,164.7,202.7,281.3,24.0,31.0,2.3,1.3,30.0,-10.5,-6.1,0
179.3,105.3,319.3,257.7,37.7,25.0,2.0,1.7,88.9,8.9,4.7,155.7,208.0,207.7,163.7,23.7,26.0,1.3,1.3,33.3,-9.0,-8.5,1
238.3,109.3,255.3,128.7,47.0,7.3,0.7,2.0,100.0,30.8,11.2,198.7,102.0,183.0,182.0,30.7,9.0,0.7,1.0,77.8,28.4,6.4,0
180.7,130.0,210.0,200.3,34.7,22.0,1.7,2.7,60.0,0.8,-5.8,180.0,207.0,297.3,257.7,25.7,30.0,1.3,1.3,40.0,-5.3,-2.5,1
215.0,170.0,198.0,106.0,28.0,23.0,3.0,2.0,50.0,2.1,-5.5,96.0,175.0,154.0,289.0,7.0,44.0,3.0,0.0,55.6,-6.5,13.3,1
174.0,150.7,177.7,168.0,40.7,29.3,2.0,3.7,55.6,2.4,0.7,165.7,208.0,176.0,192.7,19.7,28.7,1.7,1.0,44.4,-18.2,-11.4,0
75.0,146.7,434.0,211.7,34.7,24.0,2.3,3.0,90.9,14.5,2.6,256.7,112.3,217.0,312.0,35.3,31.0,2.0,3.3,100.0,2.9,-1.9,1
165.0,78.3,147.3,260.7,20.0,16.7,1.7,1.3,60.0,7.6,4.5,98.3,153.7,279.0,341.0,22.7,44.3,3.7,0.3,40.0,1.1,0.8,0
150.7,169.0,208.0,183.0,14.3,23.3,1.3,0.7,50.0,-32.3,-19.9,96.0,275.3,258.0,218.0,25.0,43.7,3.0,1.3,10.0,-20.6,-8.9,1
210.0,70.7,229.3,258.3,26.7,15.0,1.7,1.0,80.0,17.0,5.8,61.0,94.3,233.7,353.3,15.7,31.0,1.3,2.0,70.0,-11.1,-6.4,0
334.3,60.7,55.3,225.0,28.7,13.7,1.7,0.7,33.3,6.3,-2.5,144.3,178.0,235.0,307.3,16.7,36.0,1.3,1.0,66.7,-21.0,-13.1,0
294.3,142.7,245.7,331.0,39.0,27.7,0.7,1.7,10.0,7.3,1.9,132.3,157.0,233.7,235.7,37.3,23.7,1.0,3.7,50.0,11.6,6.2,0
163.7,170.3,249.3,125.0,23.0,14.3,1.0,0.3,66.7,5.3,3.5,124.3,153.3,310.7,317.7,28.3,38.0,1.3,1.3,100.0,8.5,5.1,1
216.3,95.0,181.3,269.3,25.0,18.0,1.7,1.7,50.0,12.5,5.3,112.0,116.3,224.7,354.7,20.7,37.7,1.7,0.7,90.9,-1.4,0.9,1
50.3,267.7,246.0,245.7,22.0,33.0,0.7,2.7,50.0,-1.5,-1.0,107.0,167.0,208.7,222.0,21.7,26.3,2.0,1.0,60.0,-2.7,-0.3,0
162.7,124.0,332.7,398.7,36.7,35.0,0.7,0.7,70.0,8.0,3.7,193.3,173.7,240.0,262.3,32.7,35.7,0.7,1.3,70.0,3.6,4.3,0
108.3,157.7,225.0,153.0,32.0,28.0,1.0,3.3,30.0,-0.9,-0.6,92.3,134.7,177.3,243.3,12.7,28.3,1.7,1.7,80.0,-4.5,-3.9,1
305.0,101.7,297.7,243.0,46.3,29.7,2.0,2.3,80.0,3.2,-2.1,137.3,224.0,245.7,234.0,21.3,32.7,2.3,2.3,70.0,-16.5,-9.8,0
164.0,133.7,101.3,162.7,10.7,22.7,1.0,1.0,44.4,-10.2,-4.4,149.0,110.7,285.3,241.3,30.0,34.7,1.7,1.0,22.2,-16.1,-9.9,0
116.7,161.7,292.7,241.0,23.3,32.3,2.7,1.7,50.0,-8.0,-4.9,50.0,177.0,132.0,149.7,16.0,41.0,2.7,0.7,30.0,-13.2,0.5,0
96.7,152.3,391.7,188.0,39.7,24.0,1.0,1.3,80.0,24.9,9.1,109.7,101.0,318.7,251.0,33.0,28.0,1.7,1.3,50.0,9.5,-3.7,1
207.5,221.0,272.0,250.0,35.0,28.5,0.5,1.0,50.0,-3.1,-8.6,83.0,116.0,174.0,201.0,17.0,24.0,1.0,6.0,70.0,-9.6,-12.0,0
122.0,229.3,152.0,296.7,9.7,41.3,2.3,1.7,40.0,-12.4,-5.7,152.0,243.0,327.7,230.0,33.3,38.0,2.0,1.0,60.0,-14.7,-9.1,0
101.0,112.7,241.3,162.7,19.7,14.3,2.3,2.0,40.0,7.7,2.4,100.3,199.3,265.7,190.7,24.0,28.3,1.7,2.3,100.0,-12.4,-14.4,0
211.7,61.7,316.0,199.3,47.7,8.0,2.3,3.3,60.0,14.1,-2.9,371.0,41.7,164.3,283.3,37.7,27.7,0.7,2.3,20.0,-1.6,-6.3,0
204.5,231.5,220.0,208.5,34.5,43.5,1.5,0.5,55.6,-2.1,4.5,141.5,83.5,217.5,113.5,22.0,15.0,2.0,2.5,77.8,7.1,-3.5,0
235.7,88.7,159.0,138.7,34.7,7.7,1.3,3.3,80.0,8.6,0.2,101.3,209.3,157.0,171.3,20.0,30.3,1.7,2.0,70.0,-0.9,-3.7,1
432.7,142.0,187.3,203.3,50.0,24.3,1.0,1.7,90.0,11.0,-8.1,41.5,170.5,331.5,300.0,20.5,39.0,2.0,1.0,50.0,-4.0,-6.8,0
53.3,210.3,338.7,200.7,22.3,32.0,2.0,0.7,10.0,0.4,1.3,196.7,192.0,172.3,307.7,24.3,45.7,2.7,2.0,88.9,-8.8,1.0,1
221.7,52.3,222.3,113.3,43.3,8.0,1.0,2.3,40.0,21.0,10.1,183.7,211.3,245.3,185.0,27.0,25.0,0.7,0.3,30.0,5.0,5.3,0
197.0,222.0,270.0,323.0,38.0,35.0,1.0,2.0,50.0,10.8,2.5,237.0,143.0,305.0,178.0,40.0,14.0,1.0,4.0,50.0,-5.2,-22.1,1
225.3,52.7,292.7,179.3,45.0,16.0,1.7,2.7,60.0,23.5,1.9,164.0,341.0,156.3,156.0,21.3,39.7,2.0,1.7,70.0,-26.9,-10.8,1
119.7,273.3,169.0,165.0,20.3,35.0,1.7,2.0,36.4,-8.5,-1.4,141.0,239.0,274.3,242.0,31.0,39.0,3.3,1.7,60.0,-7.2,-4.4,0
70.0,157.0,274.3,246.0,17.7,35.7,1.7,2.3,30.0,-12.5,-5.4,127.0,148.0,340.3,292.0,26.3,29.7,2.3,1.3,60.0,-9.2,-6.5,0
207.3,156.0,241.0,204.3,31.0,27.7,1.7,0.3,80.0,7.8,2.4,286.7,167.7,119.3,189.0,36.3,19.0,1.3,2.0,70.0,10.1,-0.1,0
308.0,289.7,98.0,284.0,28.3,42.7,1.3,1.7,70.0,-20.2,-13.8,111.3,166.3,211.0,280.3,24.3,36.7,1.3,0.7,50.0,-1.2,4.6,0
157.3,206.0,298.3,265.3,21.7,34.3,1.3,1.7,18.2,-3.6,-3.9,149.7,232.0,124.3,237.3,12.3,35.0,2.3,2.0,50.0,-9.7,-5.5,1
94.0,177.0,252.0,276.3,17.0,33.0,1.7,0.7,55.6,7.4,7.5,98.7,113.3,386.7,207.0,34.3,15.3,1.0,1.3,33.3,20.7,9.3,1
219.3,178.3,233.0,158.0,35.3,14.7,2.3,2.0,90.0,12.8,4.5,117.7,143.0,293.0,292.0,38.3,23.0,0.7,3.7,80.0,3.0,-8.8,1
244.7,141.0,213.3,181.0,32.3,16.7,1.7,1.3,40.0,-0.7,-10.2,287.7,123.3,196.3,265.3,37.7,23.0,0.7,2.0,60.0,7.7,-2.9,1
151.7,252.3,241.3,341.7,20.7,50.3,2.3,0.3,33.3,-20.3,-10.2,250.7,268.7,175.0,159.0,32.7,32.3,1.0,1.0,66.7,-10.2,-7.8,0
217.0,82.0,306.7,144.3,49.3,6.7,0.7,1.7,70.0,15.8,-7.5,131.7,191.7,225.7,323.3,14.3,25.3,1.3,0.7,50.0,-11.0,-10.3,0
261.7,102.7,373.3,232.7,52.7,19.0,1.3,2.0,77.8,25.7,9.4,241.7,123.0,347.0,246.0,30.7,25.3,1.7,0.7,66.7,16.4,4.5,1
165.3,142.0,309.7,121.7,38.0,12.0,2.3,3.0,50.0,4.0,-0.2,138.0,199.3,227.7,208.7,16.0,34.7,4.0,1.0,70.0,-4.1,-4.0,0
288.7,181.0,359.0,163.3,50.7,20.3,1.0,1.0,77.8,25.7,0.6,182.0,246.3,199.0,242.3,28.7,34.7,1.0,0.0,50.0,-12.0,-9.2,1
197.7,152.0,200.7,244.0,29.0,23.7,1.7,2.7,44.4,-0.4,-5.7,150.3,174.3,266.3,221.7,27.0,43.0,1.3,0.3,66.7,-23.3,-14.7,1
212.0,237.7,358.7,282.3,42.3,38.7,1.3,1.3,100.0,14.5,5.9,151.7,169.3,296.7,199.3,37.0,34.0,1.3,1.7,80.0,3.2,1.0,0
134.7,218.3,137.7,249.0,15.7,41.3,1.7,0.7,80.0,-19.6,-9.9,116.7,262.3,126.3,210.3,14.3,41.7,1.0,0.7,72.7,-29.8,-14.3,0
277.3,73.7,271.0,300.0,47.7,24.7,1.7,3.3,100.0,28.4,8.5,166.0,162.0,181.0,168.0,21.7,15.3,2.0,2.0,50.0,10.8,5.3,0
239.0,66.7,251.7,187.3,42.3,11.0,2.3,3.3,90.0,12.8,2.7,330.0,154.3,114.0,254.3,31.7,28.3,1.3,2.0,90.0,5.2,-2.1,1
131.3,214.7,114.3,195.0,16.3,29.3,2.0,2.0,66.7,-6.6,-2.5,179.3,216.0,254.7,241.7,26.7,38.0,1.7,1.0,33.3,0.9,4.7,1
274.0,264.3,208.0,283.0,37.7,40.3,0.7,1.0,44.4,-7.5,-7.6,184.7,143.7,168.0,140.0,29.3,13.7,1.3,1.7,50.0,-9.3,-8.2,1
130.7,225.7,400.3,313.7,34.3,40.0,1.3,1.0,70.0,9.6,3.3,142.0,61.3,206.7,210.3,22.7,15.7,2.0,1.0,30.0,15.3,5.9,1
233.5,93.5,260.0,196.0,36.0,15.0,0.0,0.5,77.8,18.5,2.9,439.0,71.0,132.0,177.0,65.0,10.0,1.0,2.0,88.9,21.0,-10.2,0
70.0,184.5,164.5,355.5,10.0,43.5,2.5,2.0,60.0,-6.3,9.7,258.5,120.0,223.5,294.0,38.5,29.5,3.5,3.0,30.0,-7.1,-15.0,0
118.3,305.3,311.7,254.7,32.7,43.3,1.0,1.0,11.1,-12.5,-4.5,98.7,364.7,248.7,201.0,17.7,43.3,3.3,1.3,33.3,-27.1,-11.7,0
279.3,233.7,96.7,213.3,31.0,30.7,1.3,2.3,66.7,-11.5,-13.4,50.0,274.3,175.3,215.0,4.7,37.0,2.3,0.3,70.0,-14.6,-6.5,1
129.0,64.0,264.0,190.0,17.0,27.0,4.0,1.0,70.0,-2.1,-3.1,263.0,67.0,221.0,199.0,42.0,17.0,2.0,3.0,50.0,-4.9,-17.0,0
186.3,208.7,286.3,130.7,34.3,25.3,2.0,1.3,70.0,10.4,6.8,185.0,268.3,260.3,112.3,28.3,20.3,0.3,1.7,40.0,-3.5,-7.4,0
163.3,139.3,264.0,217.7,29.7,21.7,1.3,0.7,80.0,7.2,1.9,181.0,73.0,274.3,307.0,29.3,24.7,2.3,1.7,70.0,6.4,0.6,1
190.3,253.7,244.7,162.0,34.0,26.0,1.3,2.0,30.0,-9.5,-8.9,190.3,177.3,206.3,261.0,20.3,26.7,2.3,3.0,36.4,-15.8,-9.8,1
122.0,136.3,213.7,186.0,13.3,25.0,3.3,1.3,70.0,4.2,-1.0,269.0,52.0,140.7,203.0,32.3,20.0,1.0,1.3,72.7,-8.0,-9.7,1
222.7,83.7,236.7,92.0,29.7,3.3,1.0,1.0,50.0,7.3,-2.1,455.3,159.7,109.3,312.7,61.0,34.0,0.3,1.3,77.8,8.0,0.5,1
178.0,150.3,217.3,355.0,30.0,53.0,2.3,0.7,50.0,-18.2,-5.9,132.3,306.3,362.3,217.3,41.3,55.7,1.7,1.0,70.0,-4.4,-2.0,1
199.0,77.3,250.3,262.0,31.7,23.7,1.7,1.7,50.0,2.1,-5.3,93.3,185.7,147.3,287.3,14.3,41.0,0.7,1.0,80.0,-24.1,-11.8,1
95.7,200.0,321.3,228.3,15.7,34.7,1.7,1.7,60.0,3.1,0.6,87.3,109.7,210.3,200.3,18.0,26.7,3.3,1.3,80.0,6.5,3.2,1
205.0,41.0,228.7,257.3,32.3,11.3,2.0,2.3,77.8,11.2,4.9,243.3,86.3,128.0,184.7,31.7,13.7,1.0,2.0,44.4,9.0,-5.6,0
162.0,184.7,167.7,127.3,27.3,23.0,0.3,2.7,77.8,5.0,0.6,292.7,153.3,161.3,350.0,35.3,27.7,1.0,2.3,77.8,-6.8,-11.2,1
157.7,24.7,230.7,245.7,25.0,18.7,1.7,2.7,60.0,-0.2,-5.5,94.3,119.7,218.7,156.3,22.7,25.0,1.7,2.7,50.0,-9.8,-5.3,1
105.7,271.7,228.0,324.7,19.7,55.3,1.7,1.0,70.0,-7.9,-0.3,349.7,309.0,88.0,215.7,28.3,41.3,2.3,1.0,70.0,-18.5,-13.0,1
160.0,137.0,165.3,73.7,15.0,11.0,2.0,2.0,30.0,2.8,-0.3,149.3,44.7,153.7,232.7,26.3,19.7,2.0,2.3,9.1,5.2,-0.7,1
279.5,80.0,199.5,226.0,34.5,20.0,2.0,1.0,40.0,9.8,1.4,246.0,193.0,177.0,269.0,35.0,10.0,1.0,2.0,50.0,7.6,-20.7,1
104.3,128.0,264.0,246.0,27.3,17.3,1.0,2.7,50.0,0.2,-1.9,120.0,237.0,264.7,261.3,19.0,31.3,1.7,1.7,80.0,-19.8,-9.1,1
226.3,133.3,314.3,296.7,38.3,28.0,0.7,1.7,70.0,1.4,-3.7,115.3,162.0,222.3,265.7,15.7,40.7,2.0,0.3,77.8,-11.2,-3.2,0
130.7,274.0,447.0,228.7,38.7,32.7,1.3,1.7,80.0,6.1,0.8,62.7,245.3,235.3,146.0,25.7,32.7,1.3,2.0,70.0,-9.3,-7.5,0
239.0,94.0,143.0,285.0,20.0,21.0,0.0,0.0,50.0,2.0,-15.1,121.0,169.0,187.0,73.0,13.0,10.0,2.0,0.0,33.3,5.4,6.1,1
162.0,114.0,293.7,158.7,37.7,15.7,0.3,1.7,50.0,-3.8,-8.5,126.3,194.3,204.0,183.3,18.0,27.0,3.0,0.7,33.3,-20.1,-15.2,1
129.0,132.5,202.5,151.0,26.0,8.5,3.0,3.5,77.8,5.8,-10.1,194.3,204.0,419.0,264.3,44.0,32.0,1.0,2.3,70.0,4.9,-4.9,0
178.0,158.3,245.3,191.7,37.7,26.7,2.7,1.7,30.0,-4.5,-3.9,144.3,236.3,259.0,264.7,36.3,40.0,1.3,2.0,30.0,-16.9,-8.1,1
176.3,89.3,202.3,169.7,22.0,16.7,3.0,1.7,30.0,-2.4,-5.9,228.3,259.0,205.7,220.7,30.0,37.0,3.0,2.3,30.0,-17.6,-8.9,0
191.0,150.3,217.0,169.3,32.0,11.3,1.7,1.7,50.0,-6.8,-9.9,215.7,134.7,213.0,232.7,47.3,26.7,0.7,2.7,60.0,2.1,-5.2,1
81.3,174.0,177.3,308.3,14.7,42.3,1.7,1.0,44.4,-20.0,1.9,117.0,167.0,157.0,235.5,19.0,38.0,3.0,3.5,33.3,-23.5,-19.5,0
94.3,159.7,257.0,166.7,18.0,23.7,1.7,2.0,50.0,-9.3,-4.8,185.0,156.7,179.0,207.3,18.7,31.3,1.3,2.0,30.0,-10.6,-6.6,1
231.3,72.3,173.7,207.3,37.7,21.3,0.7,2.3,50.0,-5.9,-9.2,290.7,187.0,210.7,255.0,33.3,32.7,2.0,0.7,60.0,-10.4,-11.1,0
